Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Colorway,Primary Color,Secondary Color,Thumbnail URL,StockX Link
P2917,adidas,adidas Adizero Evo SL Bape,adidas Adizero Evo SL Bape Bape Green Multi,"The adidas Adizero Evo SL BAPE in Blue and Green is the more visually aggressive of the two BAPE x adidas Adizero Evo SL colorways releasing simultaneously, featuring a mismatched design where the right shoe uses a blue base with BAPE's black Sta logo on the lateral and Three Stripes on the medial side, while the left shoe shifts into a green base with the branding placement inverted, both shoes unified by red laces, red lining, and a red outsole that creates a three-color cohesion across the asymmetric pair. The green shoe carries lighter sky blue tones referencing its counterpart, while the blue shoe incorporates mint green from the green shoe's base, with BAPE's Ape logo appearing in gold on the right heel and the BAPE name printed on the medial midsole, with ABC Camo appearing on the inner lining rather than covering the entire upper to let the mismatched colorway itself be the primary graphic statement. The Adizero Evo SL platform beneath the BAPE collaboration is one of adidas' fastest-growing silhouettes, having crossed 10 million pairs sold within approximately one year of its wide launch in 2024, built on the Adizero Adios Pro Evo racing shoe's DNA for a lightweight, modern trainer equally at home in performance and lifestyle contexts. Released June 27, 2026 at $200 retail via BAPE, adidas.com, and select retailers in unisex sizing with style code KJ5749. The adidas Adizero Evo SL BAPE Bape Green Multi was released on June 27, 2026 with a retail price of $200.",running,men,"Mesh, Synthetic",200,Green/Multi-Color,Green,Other,https://images.stockx.com/images/adidas-Adizero-Evo-SL-Bape-Bape-Green-Multi-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1782750289,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-adizero-evo-sl-bape-bape-green-multi
P2918,ASICS,ASICS Gel-Kayano 14,ASICS Gel-Kayano 14 White Fjord Grey,"The ASICS Gel-Kayano 14 White Fjord Grey is a premium running shoe that combines style and performance. Featuring a sleek white upper with fjord grey accents, this sneaker offers a clean and versatile look suitable for both athletic pursuits and casual wear. The Gel-Kayano 14 incorporates ASICS' renowned GEL technology in the heel and forefoot, providing superior shock absorption and cushioning for a comfortable stride. Built with durability and support in mind, the Gel-Kayano 14 boasts a robust construction that caters to various foot types. The engineered mesh upper ensures breathability, while the reinforced heel counter promotes stability during movement. With its blend of cutting-edge technology and timeless design, this shoe is ideal for runners seeking a reliable and stylish option for their daily training or long-distance runs. Our experts state this product is great for athletes looking for a perfect balance of comfort, performance, and aesthetic appeal in their running footwear.",running,men,Mesh,150,White/Fjord Grey,White,Grey,https://images.stockx.com/images/ASICS-Gel-Kayano-14-White-Fjord-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-kayano-14-white-fjord-grey
P2919,ASICS,ASICS Gel-1130,ASICS Gel-1130 Cream Kale,"The ASICS Gel-1130 Cream Kale is part of GEL-1000s ninth iteration and is an updated version of the 2008 sneaker. Although this stability running sneaker resembles running shoes from the 2000s, it incorporates new technologies and design features. Unlike its predecessor, the Cream Kale variant features an all-mesh base and mesh detailing throughout the shoe. Even the inserts are made of mesh. This material allows the foot to breathe and keeps the shoe lightweight. GEL technology in the heel reduces shock from impact, while ASICS signature Trusstic support system provides stability and prevents the shoe from twisting. In terms of branding, ASICS can be found across the tongue. Our experts love the contrast between the silver and green overlays. Dark green can also be found along the padded color and splashed across the outsole. The ASICS Gel-1130 Cream Kale was released on September 23, 2023, and retailed at $95.",running,men,Mesh,95,Cream/Kale,White,Green,https://images.stockx.com/images/ASICS-Gel-1130-Cream-Kale-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-1130-cream-kale
P2920,Nike,Nike Kobe 6,Nike Kobe 6 Total Orange (GS),"Light up the court in the Nike Kobe 6 Total Orange (GS), a kids take on the iconic low-top built for speed, control, and all-day comfort. The striking Total Orange/Metallic Silver/Cosmic Clay palette pops from warm-up to buzzer, while the Mamba-inspired, scaled texture adds depth and dimension to the streamlined profile. A padded collar and secure lacing offer a locked-in feel, and the sculpted heel provides extra stability through quick cuts and step-backs. Underfoot, plush, responsive cushioning softens landings and keeps young athletes fresh through drills, games, and after-school play. Designed for agile movement, the Kobe 6s flexible forefoot and durable rubber outsole deliver confident traction on hardwood or blacktop. Breathable materials help manage heat during high-intensity runs, and the lightweight build makes it easy for developing players to find their rhythm without extra bulk. Finished with crisp Metallic Silver Swooshes and detailed with the FV9676-800 style code, this colorway captures the relentless energy that defines the Kobe lineage, perfect for kids who play hard and want standout style to match. We're seeing major traction on this drop since it pairs bold, high-visibility color with dependable cushioning and grip, making it a standout choice for young hoopers who demand performance and style.",basketball,kids,Rubber,120,Total Orange/Metallic Silver/Cosmic Clay,Orange,Silver,https://images.stockx.com/images/Nike-Kobe-6-WNBA-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1753999987,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-kobe-6-wnba-gs
P2921,adidas,adidas SL 72 OG,adidas SL 72 OG Silver Metallic Collegiate Navy (Women's),"The adidas SL 72 OG Silver Metallic Collegiate Navy (Women´s) delivers a modern take on an iconic running silhouette. This shoe blends vintage aesthetics and premium materials by combining heritage design with modern upgrades, giving you a retro athletic style you can wear every day. The women´s Silver Metallic Collegiate Navy SL 72 OG by adidas has a metallic silver nylon upper complemented by collegiate navy suede overlays, giving you texture and contrast. The serrated 3-Stripes branding adds a classic touch. The EVA midsole offers lightweight cushioning. The SL 72 is an emblem of adidas' rich athletic history that was initially introduced for the 1972 Olympics and combines performance-driven design with a bold look and feel. We, the experts, appreciate the combination of the grippy rubber outsole for traction and the breathable nylon upper for extra comfort. The adidas SL 72 OG Silver Metallic Collegiate Navy (Women´s) debuted on 14th August 2024 and retailed at $100.",lifestyle,women,"Suede, Rubber",100,Silver Metallic/Collegiate Navy/Off White,Silver,Blue,https://images.stockx.com/images/adidas-SL-72-OG-Silver-Metallic-Collegiate-Navy-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-sl-72-og-silver-metallic-collegiate-navy-womens
P2922,Vans,Vans LX Old Skool 36,Vans LX Old Skool 36 Pearlized Rust Bronze,"The Vans LX Old Skool 36 Pearlized Rust Bronze brings a refined finish to the classic Old Skool silhouette, using a brown upper with a subtle pearlized sheen that catches light and adds depth. The familiar low top structure stays intact, with clean paneling and the signature side stripe keeping it rooted in skate heritage. The elevated finish gives the shoe a slightly more polished feel while maintaining its everyday wearability. Fans of Vans appreciate how variations like this update a timeless model without changing its core identity. The brown tone keeps it versatile, while the pearlized effect adds just enough detail to stand out. It is a sneaker that blends classic design with a modern finish, offering a fresh take on a staple silhouette. The Vans LX Old Skool 36 Pearlized Rust Bronze was released on April 21, 2026 with a retail price of $100.",lifestyle,men,Leather,100,Pearlized Rust Bronze,Brown,None,https://images.stockx.com/images/Vans-LX-Old-Skool-36-Pearlized-Pack-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1777405144,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-lx-old-skool-36-pearlized-pack-brown
P2923,Nike,Nike Ja 3,Nike Ja 3 Pink Foam,"Nike Ja 3 Valentines Day brings emotion and personality into Ja Morants signature line with a colorway built around connection and expression. The Valentines Day theme adds warmth and contrast to the Ja 3s aggressive shape, creating a look that feels playful without losing performance driven energy. It reflects Jas ability to balance intensity with individuality on and off the court. Fans appreciate how this release uses color and theme to tell a story. The Ja 3 silhouette thrives on motion, and this version feels expressive and alive, appealing to collectors who enjoy sneakers that carry narrative alongside function. It stands out as a reminder that performance shoes can still feel personal and culturally relevant. The Nike Ja 3 Valentines Day was released on12/20/2025 with a retail price of $125.",basketball,men,Foam,125,Pink Foam/Hyper Pink/Silt Red/Sundial,Pink,Pink,https://images.stockx.com/images/Nike-Ja-3-Valentines-Day-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1767676044,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-ja-3-valentines-day
P2924,Jordan,Jordan 4 Retro,Jordan 4 Retro Military Blue (2024),"The Air Jordan 4 Retro Military Blue 2024 stands as a beacon of Jordan Brand's innovation and style. It features an off-white leather base contrasted with the striking military blue splashed on the eyelet wings, heel, and parts of the midsole, creating a look of disciplined yet daring design. The neutral grey touches on the forefoot and outsole balance the aesthetic, highlighting the sneaker's clean lines and geometric shapes. Every detail is meticulously crafted, with the Jumpman logo on the tongue, the 'Flight' script on the tongue's underside, and a visible Air-Sole unit encased in the soleall of which are hallmarks of the Jordan brand's dedication to quality and performance. The industrial blue mesh inserts not only offer breathability but also complement the sneaker's color scheme, adding both function and flair. The beloved Nike Air logo graces the heel and stays true to the original 1989 iteration. Released on May 4, 2024, at a retail price of $215, the Air Jordan 4 Retro Military Blue quickly ascended to iconic status. Collectors and sneaker enthusiasts eagerly celebrated the revival of the military blue colorway on a timeless model.",basketball,men,"Leather, Mesh",215,Off-White/Military Blue/Neutral Grey,White,Blue,https://images.stockx.com/images/Air-Jordan-4-Retro-Military-Blue-2024-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-military-blue-2024
P2925,adidas,adidas Superstar,adidas Superstar Sp5der Red Black,"The adidas Superstar Sp5der Black Silver Metallic builds on the same collaboration with a sharper and more reflective twist. The black base keeps the silhouette grounded, while silver metallic accents introduce contrast that catches light and adds energy to the design. It feels slightly more elevated, giving the collaboration a different visual tone while staying true to its core. Fans gravitate toward this version for its balance of subtlety and shine. The metallic detailing adds a layer of dimension that makes the shoe stand out without becoming overpowering. It is a strong option for collectors who want the Sp5der collaboration with a bit more visual impact. The adidas Superstar Sp5der Black Silver Metallic was released on March 3, 2026 with a retail price of $150.",lifestyle,men,Leather,150,Supplier Colour/Core Black/Silver Metallic,Other,Black,https://images.stockx.com/images/adidas-Superstar-Sp5der-Black-Silver-Metallic-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1774463254,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-superstar-sp5der-black-silver-metallic
P2926,Nike,Nike Air Force 1 Mid SP,Nike Air Force 1 Mid SP Off-White Varsity Maize,"The Nike Air Force 1 Mid SP Off White Varsity Maize represents a collaboration between Nike and Virgil Ablohs fashion house Off-White. This sneaker takes an iconic silhouette and a retro colorway and infuses it with hallmark Off-White creativity.? ?? ?The Off White X Nike Air Force 1 Mid-Top Varsity Maize SP sports an upper with a base of tumbled white leather and perforations in the toe box. The overlays and ankle strap are maize-colored tumbled leather, while the side-panel Nike swoosh is white tumbled leather. The laces are maize and an extra pair of white laces threads through fly cables on the upper. The white foam midsole houses visible Air and sits atop a maize rubber outsole where the classic AF1 traction pattern has been enhanced with track spikes.? ?? ?What we love most about this creative shoe is the Off-White branding. Characteristic Off-White text appears on the medial upper while a white grim reaper graphic is embroidered on the lateral heel. The Nike Air Force 1 Mid SP Off White Varsity Maze was released on November 9, 2023, for a retail price of $205.",lifestyle,men,"Leather, Rubber, Foam",205,White/White/Varsity Maize,White,White,https://images.stockx.com/images/Nike-Air-Force-1-Mid-SP-Off-White-Varsity-Maize-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-mid-sp-off-white-varsity-maize
P2927,adidas,adidas Samba Mule,adidas Samba Mule White Black Gum (Women's),"The adidas Samba Mule White Black Gum Women's takes one of footwear's most enduring silhouettes and strips it down to something entirely new, cutting away the heel to transform the classic Samba into an easy slip on. The woven upper swaps the traditional suede for a breathable, textured build that feels lighter and more suited to warm weather styling, while the suede T toe remains fully intact as a nod to where the design started. It is proof that even an eighty year old shoe still has room to evolve. Underneath, the shoe keeps everything that made the original Samba a street style fixture, including the low slung profile and the signature gum rubber outsole with its familiar tread pattern. Gold script branding along the side panel gives this mule a slightly different visual signature compared to the standard lace up version, setting it apart for collectors who track every material and detail shift across the Samba family. For fans who love the silhouette but want something easier to wear, this mule delivers the DNA in a fresh, relaxed format.",lifestyle,women,"Suede, Rubber",140,Cloud White/Core Black/Gum,White,Black,https://images.stockx.com/images/adidas-Samba-Mule-White-Black-Gum-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1780015470,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-samba-mule-white-black-gum-womens
P2928,Vans,Vans LX Old Skool 36,Vans LX Old Skool 36 Pearlized Pack Black Navy,"The Vans LX Old Skool 36 Pearlized Pack Black Navy delivers a refined take on a heritage silhouette, using pearlized finishes that add subtle shine and depth to the black and navy colorway. The Old Skool 36 structure remains classic and recognizable. This pair stands out because it elevates a staple through material treatment. The pearlized effect gives it a slightly more premium feel, while the design stays wearable. Fans appreciate how it offers a fresh perspective on a familiar model. The Vans LX Old Skool 36 Pearlized Pack Black Navy was released on March 19, 2026 with a retail price of $100.",lifestyle,men,Leather,100,Black/Navy,Black,Blue,https://images.stockx.com/images/Vans-LX-Old-Skool-36-Pearlized-Pack-Black-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1774382125,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-lx-old-skool-36-pearlized-pack-black-navy
P2929,Jordan,Jordan 3 Retro,Jordan 3 Retro Black Cement (2024) (GS),"The Jordan 3 Retro Black Cement (2024) (GS) is a relaunch of Tinker Hatfields iconic sneaker with gray elephant-print detailing and an eye-catching colorway of black, Fire Red, Cement Grey, and Sail. Originally released in 1988 and last seen in 2013, the Black Cement (2024) (GS) Jordan 3 Retro boasts a tumbled leather upper in black with tonal stitching. Elephant print decorates the leather overlays at the forefoot and heel, while perforations add texture to the gray leather around the collar. Pops of Fire Red stand out on the Jumpman logo, the first three eyelets, the bottom of the shoe, and the underside of the tongue. Padding in the tongue and collar completes the look and protects the ankle. Our experts like the tonal contrast provided by the raised, white Nike Air logo on the heel. The grade school-sized Jordan 3 Retro Black Cement (2024) (GS) was released on November 23, 2024, and sold for $150.",basketball,kids,Leather,150,Black/Fire Red/Cement Grey/Sail,Black,Red,https://images.stockx.com/images/Air-Jordan-3-Retro-Black-Cement-Reimagined-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-3-retro-black-cement-2024-gs
P2930,Nike,Nike Blazer Low 77 Vintage,Nike Blazer Low 77 Vintage White Black,"The Nike Blazer Low 77 Vintage White Black returns with its low-profile style, and heritage basketball looks. The nearly 1-to-1 remake of the Nike Blazer Low 77 Vintage White Black features crisp leather on the upper with soft suede and synthetic details for added durability and throwback styling. The ultra-clean colors, simple lines, and low-cut, padded collar continue the look, which is wrapped up by an outsole fused with the midsole. The solid rubber outsole with herringbone pattern adds traction, durability, and heritage styling. The Nike Blazer Low 77 Vintage White Black was released in December 2020 and originally retailed for $85.",lifestyle,men,"Leather, Suede, Synthetic, Rubber",85,White/Sail-Black,White,Black,https://images.stockx.com/images/Nike-Blazer-Low-77-Vintage-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1773859354,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-blazer-low-77-vintage-white-black
P2931,Jordan,Jordan 1 Retro High OG,Jordan 1 Retro High OG Black Toe Reimagined,"The Jordan 1 Retro High OG Black Toe Reimagined is a fresh take on one of the most iconic Air Jordan 1 colorways. The black, varsity red, and white combination is a nod to the original 1985 release that helped define sneaker culture. However, this reimagined version includes several special updates, adding a modern twist to a classic look. One of the standout features is the ""Air Jordan"" text replacing the traditional wings logo on the collar, offering a subtle but significant change. Another striking detail is the black tongue, which contrasts against the red and white panels, along with a slightly aged-looking midsole, giving the sneaker a vintage vibe while maintaining its timeless appeal. Michael Jordans signature and a heartfelt message make this pair truly one of a kind. Add in a unique box featuring an image from the original Air Jordan 1 marketing campaigns, and this release is a true collectors item. Released in 2025, the Jordan 1 Retro High OG Black Toe Reimagined retailed for $180. With its blend of nostalgic elements and updates based on the original Air Jordan 1 High that was never released to the public, this highly anticipated release is a must-have for both longtime Jordan fans and new collectors alike.",basketball,men,Leather,180,Black/Black/Varsity Red/White,Black,Black,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Black-Toe-Reimagined-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-1-retro-high-og-black-toe-reimagined
P2932,ASICS,ASICS Gel-1130,ASICS Gel-1130 Black Graphite Grey,"Celebrating the ninth installment of the GEL-1000 series, the ASICS Gel-1130 Black Graphite Gray sneaker reflects decades of design evolution. The upper section of the Black Graphite ASICS Gel-1130 is crafted from over 20% recycled material, showcasing ASICS' dedication to sustainability. Its color scheme harmoniously blends black and Graphite Gray, presenting a versatile and modern aesthetic. The shoe has undergone a transformation, incorporating synthetic leather paneling to update its traditional materials and achieve a more contemporary aesthetic. With GEL technology in the heel, the shoe offers cushioning and comfort. The inclusion of a TRUSSIC support arch enhances stability. The most prominent feature of the ASICS Gel-1130 Black Graphite Gray lies in its GEL technology embedded in the heel. This ensures enduring comfort, making the shoe an exceptional choice for both sports activities and everyday wear. The runner was originally sold for $80 on April 30th, 2022.",running,men,"Leather, Synthetic",80,Black/Graphite Grey,Black,Grey,https://images.stockx.com/images/ASICS-Gel-1130-Black-Graphite-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-1130-black-graphite-grey
P2933,adidas,adidas Samba,adidas Samba Bape White Black Gum,"adidas Samba Bape White Black Gum brings streetwear energy to one of the most iconic silhouettes in adidas history. The classic Samba shape remains untouched, while Bapes influence adds bold personality through contrast and attitude. The white, black, and gum combination feels timeless yet charged, blending heritage football design with modern street culture confidence. Collectors value this release because it represents a true crossover moment. The Sambas global legacy pairs naturally with Bapes fearless identity, creating a shoe that feels instantly recognizable and culturally relevant. It works as both a statement piece and an everyday staple, rewarding fans who understand the significance behind both names. The adidas Samba Bape White Black Gum was released on 09/06/2025 with a retail price of $160.",lifestyle,men,Leather,160,White/Black/Gum,White,Black,https://images.stockx.com/images/adidas-Samba-Bape-White-Black-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1757696761,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-samba-bape-white-black-gum
P2934,Jordan,Jordan 4 Retro,Jordan 4 Retro Toro Bravo (2026) (TD),"The Air Jordan 4 Retro Toro Bravo 2026 TD brings back one of the most beloved non original Air Jordan 4 colorways in toddler sizing with all the energy and boldness that made the Toro Bravo theme so memorable. The Fire Red upper immediately dominates the design, contrasted by black detailing, white accents, and touches of Cement Grey that preserve the aggressive personality associated with the original release. Even in toddler sizing, the Air Jordan 4 maintains the layered construction and iconic shape that helped turn the silhouette into a permanent staple within basketball and sneaker culture. Fans continue gravitating toward Toro Bravo releases because the vibrant red presentation captures attention instantly while remaining deeply connected to Jordan Brand history and Chicago era basketball aesthetics. The Air Jordan 4 itself holds enormous importance thanks to its connection to late 1980s basketball and its role in shaping modern sneaker culture through film, music, and streetwear. Parents and collectors alike appreciate smaller sized retro releases because they allow younger generations to participate in iconic sneaker moments. The bright red upper gives the pair unmistakable presence while the classic Jordan 4 structure keeps the design timeless and instantly recognizable. The Air Jordan 4 Retro Toro Bravo 2026 TD was released on May 30, 2026 with a retail price of $85.",basketball,kids,Leather,85,Fire Red/White/Black/Cement Grey,Red,White,https://images.stockx.com/images/Air-Jordan-4-Retro-Toro-Bravo-2026-TD-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1779388483,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-toro-bravo-2026-td
P2935,Nike,Nike ReactX Rejuven8,Nike ReactX Rejuven8 Green Strike,"The Nike ReactX Rejuven8 Green Strike introduces a bold new take on comfort and functionality. Designed for all-day wear, this lightweight slip-on features a striking green strike colorway that commands attention. The wavy-textured upper enhances the overall aesthetic, while strategically placed ventilation holes ensure airflow and comfort throughout the day. Built with Nikes advanced ReactX cushioning, making it ideal for those who are constantly on the move and want a comfortable shoe. The slip-on construction, combined with a flexible, contoured fit, ensures effortless wearability. Releasing on March 5, 2025, the Nike ReactX Rejuven8 Green Strike retailed for $70. Whether for casual wear or post-workout recovery, this shoe delivers a blend of functionality and style that makes it a standout in Nikes lineup.",running,men,"Mesh, Synthetic",70,Green Strike/Black-Volt,Green,Black,https://images.stockx.com/images/Nike-ReactX-Rejuven8-Green-Strike-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1741979336,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-reactx-rejuven8-green-strike
P2936,adidas,adidas AE 2,adidas AE 2 Lucid Pink Black,"The adidas AE 2 Lucid Pink Black Lucid Red delivers a fearless mix of color that mirrors Anthony Edwards confident presence on the court. Lucid Pink sets the tone across the upper, while Core Black grounds the design and Lucid Red accents amplify the intensity. The sculpted midsole and layered construction keep the silhouette aggressive, giving the shoe a sense of motion even when it is standing still. This colorway stands out because it refuses to play it safe. The vibrant pink base commands attention, yet the darker elements provide balance that keeps the look sharp rather than overwhelming. Fans of the AE line appreciate how each release experiments with bold palettes while staying true to performance roots. It feels expressive and unapologetic, much like Edwards himself, making it a natural addition to a rotation built around energy and individuality. The adidas AE 2 Lucid Pink Black Lucid Red was released on January 17, 2026 with a retail price of $130.",lifestyle,men,Leather,130,Lucid Pink/Core Black/Lucid Red,Pink,Black,https://images.stockx.com/images/adidas-AE-2-Lucid-Pink-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1767901235,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-ae-2-lucid-pink-black
P2937,Jordan,Jordan 5 Retro,Jordan 5 Retro White Metallic (2026),"The Air Jordan 5 Retro White Metallic (2026) brings back one of the most recognizable OG-inspired colorways tied to the models early 90s era. Dressed in white with metallic silver and black accents, the design highlights the Jordan 5s fighter jet-inspired lines while maintaining the clean, high-contrast look that made the original release a staple. The reflective tongue and icy outsole remain defining features, reinforcing the silhouettes distinct identity. First introduced in 1990 and designed by Tinker Hatfield, the Air Jordan 5 drew inspiration from WWII fighter planes, most notably through the shark-tooth detailing along the midsole. The White Metallic colorway became a fan favorite for its ability to balance that aggressive design language with a clean, wearable palette. Over multiple retros, it has remained one of the most consistent entries in the Jordan 5 rotation, often serving as a benchmark for how OG colorways should be executed. When the Air Jordan 5 Retro White Metallic (2026) released, it retailed for $215 and dropped on April 25, 2026. As a faithful return of a cornerstone colorway, this release reinforces the Air Jordan 5s place as one of the most visually distinctive models in the Jordan archive.",basketball,men,Leather,215,White/Metallic Silver/Black,White,Silver,https://images.stockx.com/images/Air-Jordan-5-Retro-White-Metallic-2026-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1775837191,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-5-retro-white-metallic-2026
P2938,adidas,adidas Samba OG,adidas Samba OG Snakeskin Collegiate Green (Women's),"The adidas Samba OG Black Cream White Collegiate Green refreshes the legendary silhouette with a color palette that feels both grounded and expressive. Black leather anchors the upper, contrasted by cream white accents that soften the look and collegiate green details that add character and depth. The familiar gum sole reinforces the Sambas heritage while keeping the overall presentation clean and balanced. Collectors appreciate this colorway because it feels versatile without being predictable. The green accent brings a subtle collegiate energy that nods to sport culture while remaining easy to style across different aesthetics. This version of the Samba feels intentional and wearable, proving that thoughtful color placement can keep a decades old design feeling relevant. It is the kind of pair that quietly earns its place in rotation through comfort, history, and effortless appeal. The adidas Samba OG Black Cream White Collegiate Green was released on September 1, 2025 with a retail price of $100.",lifestyle,women,Leather,100,Black/Cream White/Collegiate Green,Black,White,https://images.stockx.com/images/adidas-Samba-OG-Black-Cream-White-Collegiate-Green-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764364360,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-samba-og-black-cream-white-collegiate-green
P2939,adidas,adidas Yeezy 500,adidas Yeezy 500 Stone Taupe,"The adidas Yeezy 500 Stone Taupe adds an all-beige colorway to the sleek Yeezy 500 silhouette. Despite the sneakers neutral design, reflective details break up the monotone colorway in low lighting. This lifestyle Stone Taupe adidas Yeezy 500 fortifies the open cell mesh upper with overlapping leather and suede overlays. These overlays form a mudguard that wraps around the shoe and circular panels that reinforce the eyelets cut into the mesh upper. In terms of branding, the Ortholite sockliner displays dual adidas and Yeezy branding, while the adidas trefoil is also printed into the midsole. Crafted with adiPRENE+, the sculpted midsole and outsole almost resemble a topographical map and draw inspiration from the adidas KB8 3 from 1999. Our experts at StockX like the oversized pull tab on the tongue, which helps put on and take off the close-fitting sneaker. The adidas Yeezy 500 Stone Taupe was released on March 18, 2024, and sold for $210.",lifestyle,men,"Leather, Suede, Mesh",210,Stone Taupe/Stone Taupe/Stone Taupe,Brown,Brown,https://images.stockx.com/images/adidas-Yeezy-500-Stone-Taupe-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-yeezy-500-stone-taupe
